연도,월,버스정류장ARS번호,역명,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수,X좌표,Y좌표
2020,05,23469,강남세브란스병원,89,1648,1211,1643,1861,910,127.0471955,37.49335993
2020,06,23469,강남세브란스병원,83,1943,1297,1707,1990,918,127.0471955,37.49335993
2020,07,23469,강남세브란스병원,114,2148,1331,1806,2177,923,127.0471955,37.49335993
2020,08,23469,강남세브란스병원,83,1727,1113,1580,1745,818,127.0471955,37.49335993
2020,09,23469,강남세브란스병원,79,1723,1052,1531,1669,799,127.0471955,37.49335993
2020,10,23469,강남세브란스병원,88,1844,1282,1765,1798,864,127.0471955,37.49335993
2020,11,23469,강남세브란스병원,93,1985,1273,1743,1816,899,127.0471955,37.49335993
2020,12,23469,강남세브란스병원,45,1664,1154,1754,1508,687,127.0471955,37.49335993
2020,01,23470,도곡교회.인바디빌딩.건너,1,404,142,161,169,57,127.055526,37.47421498
2020,01,23470,도곡교회.인바디빌딩.건너,93,255,78,155,324,252,127.055526,37.47421498
2020,01,23470,도곡교회.인바디빌딩건너,0,763,322,343,504,121,127.055526,37.47421498
2020,02,23470,도곡교회.인바디빌딩.건너,3,348,114,162,155,74,127.055526,37.47421498
2020,02,23470,도곡교회.인바디빌딩.건너,65,205,74,144,321,222,127.055526,37.47421498
2020,02,23470,도곡교회.인바디빌딩건너,0,634,267,324,425,87,127.055526,37.47421498
2020,03,23470,도곡교회.인바디빌딩.건너,3,381,131,125,188,55,127.055526,37.47421498
2020,03,23470,도곡교회.인바디빌딩.건너,48,208,68,104,334,222,127.055526,37.47421498
2020,03,23470,도곡교회.인바디빌딩건너,0,471,177,221,358,76,127.055526,37.47421498
2020,04,23470,도곡교회.인바디빌딩.건너,2,364,132,139,205,35,127.055526,37.47421498
2020,04,23470,도곡교회.인바디빌딩.건너,38,180,72,85,282,196,127.055526,37.47421498
2020,04,23470,도곡교회.인바디빌딩건너,0,505,199,285,381,69,127.055526,37.47421498
2020,05,23470,도곡교회.인바디빌딩.건너,2,383,106,132,155,44,127.055526,37.47421498
2020,05,23470,도곡교회.인바디빌딩.건너,46,165,88,137,368,235,127.055526,37.47421498
2020,05,23470,도곡교회.인바디빌딩건너,0,532,225,301,421,60,127.055526,37.47421498
2020,06,23470,도곡교회.인바디빌딩.건너,6,430,81,129,166,78,127.055526,37.47421498
2020,06,23470,도곡교회.인바디빌딩.건너,44,219,75,123,357,240,127.055526,37.47421498
2020,06,23470,도곡교회.인바디빌딩건너,0,548,267,280,412,100,127.055526,37.47421498
2020,07,23470,도곡교회.인바디빌딩.건너,1,372,112,125,160,55,127.055526,37.47421498
2020,07,23470,도곡교회.인바디빌딩.건너,59,251,106,195,394,272,127.055526,37.47421498
2020,07,23470,도곡교회.인바디빌딩건너,0,596,246,280,461,109,127.055526,37.47421498
2020,08,23470,도곡교회.인바디빌딩.건너,1,338,109,92,154,47,127.055526,37.47421498
2020,08,23470,도곡교회.인바디빌딩.건너,41,183,80,169,414,204,127.055526,37.47421498
2020,08,23470,도곡교회.인바디빌딩건너,0,468,201,295,396,114,127.055526,37.47421498
2020,09,23470,도곡교회.인바디빌딩.건너,5,377,111,115,177,47,127.055526,37.47421498
2020,09,23470,도곡교회.인바디빌딩.건너,36,178,78,138,322,157,127.055526,37.47421498
2020,09,23470,도곡교회.인바디빌딩건너,0,465,212,252,379,87,127.055526,37.47421498
2020,10,23470,도곡교회.인바디빌딩.건너,15,392,115,134,146,32,127.055526,37.47421498
2020,10,23470,도곡교회.인바디빌딩.건너,42,231,92,162,376,214,127.055526,37.47421498
2020,10,23470,도곡교회.인바디빌딩건너,0,520,246,279,398,123,127.055526,37.47421498
2020,11,23470,도곡교회.인바디빌딩.건너,24,404,125,155,150,31,127.055526,37.47421498
2020,11,23470,도곡교회.인바디빌딩.건너,43,222,129,177,394,258,127.055526,37.47421498
2020,11,23470,도곡교회.인바디빌딩건너,0,526,219,296,424,103,127.055526,37.47421498
2020,12,23470,도곡교회.인바디빌딩.건너,25,338,111,152,140,33,127.055526,37.47421498
2020,12,23470,도곡교회.인바디빌딩.건너,26,188,123,177,344,138,127.055526,37.47421498
2020,12,23470,도곡교회.인바디빌딩건너,0,470,203,269,404,97,127.055526,37.47421498
2020,01,23471,래미안강남힐즈,0,1373,1569,2328,3836,1514,127.0953982,37.47238613
2020,01,23471,래미안강남힐즈,18,1094,1121,1706,3332,1964,127.0953982,37.47238613
2020,01,23471,래미안강남힐즈,118,1202,1143,1709,3742,2043,127.0953982,37.47238613
2020,01,23471,래미안강남힐즈,164,1923,1375,1589,2123,822,127.0953982,37.47238613
2020,02,23471,래미안강남힐즈,0,1264,1190,1780,3146,1157,127.0953982,37.47238613
2020,02,23471,래미안강남힐즈,19,944,976,1286,2711,1522,127.0953982,37.47238613
2020,02,23471,래미안강남힐즈,88,1124,948,1368,2966,1608,127.0953982,37.47238613
2020,02,23471,래미안강남힐즈,169,1694,1114,1415,1870,762,127.0953982,37.47238613
2020,03,23471,래미안강남힐즈,0,1006,823,1144,2575,734,127.0953982,37.47238613
2020,03,23471,래미안강남힐즈,29,873,625,917,1909,945,127.0953982,37.47238613
2020,03,23471,래미안강남힐즈,70,986,650,976,2241,1222,127.0953982,37.47238613
2020,03,23471,래미안강남힐즈,150,1371,726,977,1424,536,127.0953982,37.47238613
2020,04,23471,래미안강남힐즈,0,1041,930,1212,2372,748,127.0953982,37.47238613
2020,04,23471,래미안강남힐즈,39,828,623,948,1960,1036,127.0953982,37.47238613
2020,04,23471,래미안강남힐즈,78,948,729,963,2332,1212,127.0953982,37.47238613
2020,04,23471,래미안강남힐즈,135,1323,847,1032,1486,612,127.0953982,37.47238613
2020,05,23471,래미안강남힐즈,0,1133,1059,1627,2616,906,127.0953982,37.47238613
2020,05,23471,래미안강남힐즈,39,867,881,1121,2530,1366,127.0953982,37.47238613
2020,05,23471,래미안강남힐즈,90,1058,977,1351,2532,1382,127.0953982,37.47238613
2020,05,23471,래미안강남힐즈,146,1546,955,1179,1599,735,127.0953982,37.47238613
2020,06,23471,래미안강남힐즈,0,1310,1243,1829,2960,1090,127.0953982,37.47238613
2020,06,23471,래미안강남힐즈,33,926,877,1309,2739,1393,127.0953982,37.47238613
2020,06,23471,래미안강남힐즈,85,1152,982,1486,2916,1538,127.0953982,37.47238613
2020,06,23471,래미안강남힐즈,148,1766,1003,1235,1796,637,127.0953982,37.47238613
2020,07,23471,래미안강남힐즈,0,1387,1141,2148,3250,1224,127.0953982,37.47238613
2020,07,23471,래미안강남힐즈,37,1106,1116,1515,3122,1645,127.0953982,37.47238613
2020,07,23471,래미안강남힐즈,74,1299,1184,1671,3095,1841,127.0953982,37.47238613
2020,07,23471,래미안강남힐즈,168,1968,1229,1450,2023,871,127.0953982,37.47238613
2020,08,23471,래미안강남힐즈,0,1141,912,1564,2479,949,127.0953982,37.47238613
2020,08,23471,래미안강남힐즈,40,1007,1087,1165,2645,1257,127.0953982,37.47238613
2020,08,23471,래미안강남힐즈,82,1175,947,1274,2727,1492,127.0953982,37.47238613
2020,08,23471,래미안강남힐즈,160,1569,1078,1244,1643,668,127.0953982,37.47238613
2020,09,23471,래미안강남힐즈,0,1136,954,1263,2339,671,127.0953982,37.47238613
2020,09,23471,래미안강남힐즈,28,961,810,1038,2420,1010,127.0953982,37.47238613
2020,09,23471,래미안강남힐즈,70,1166,897,1170,2527,1264,127.0953982,37.47238613
2020,09,23471,래미안강남힐즈,154,1435,791,1040,1338,560,127.0953982,37.47238613
2020,10,23471,래미안강남힐즈,0,1185,1161,1905,2877,993,127.0953982,37.47238613
2020,10,23471,래미안강남힐즈,26,1018,1074,1328,2768,1415,127.0953982,37.47238613
2020,10,23471,래미안강남힐즈,85,1177,1059,1506,2922,1536,127.0953982,37.47238613
2020,10,23471,래미안강남힐즈,151,1565,1077,1355,1713,728,127.0953982,37.47238613
2020,11,23471,래미안강남힐즈,0,1299,1172,2049,3198,1150,127.0953982,37.47238613
2020,11,23471,래미안강남힐즈,29,1016,1046,1395,2885,1384,127.0953982,37.47238613
2020,11,23471,래미안강남힐즈,64,1236,1107,1488,3021,1694,127.0953982,37.47238613
2020,11,23471,래미안강남힐즈,135,1642,1079,1406,1676,694,127.0953982,37.47238613
2020,12,23471,래미안강남힐즈,0,1137,1046,1574,2422,613,127.0953982,37.47238613
2020,12,23471,래미안강남힐즈,29,1019,882,1161,2450,712,127.0953982,37.47238613
2020,12,23471,래미안강남힐즈,40,1142,835,1169,2589,815,127.0953982,37.47238613
2020,12,23471,래미안강남힐즈,107,1317,821,1031,1382,493,127.0953982,37.47238613
2020,01,23472,도곡중학교.강남세브란스병원,484,2469,1437,1373,1583,672,127.046842,37.49363877
2020,02,23472,도곡중학교.강남세브란스병원,497,2358,1231,1194,1290,565,127.046842,37.49363877
2020,03,23472,도곡중학교.강남세브란스병원,491,2144,1104,913,1094,462,127.046842,37.49363877
2020,04,23472,도곡중학교.강남세브란스병원,480,2213,1185,1017,1120,486,127.046842,37.49363877
2020,05,23472,도곡중학교.강남세브란스병원,534,2209,1237,1205,1374,591,127.046842,37.49363877
2020,06,23472,도곡중학교.강남세브란스병원,621,2646,1373,1193,1393,671,127.046842,37.49363877
2020,07,23472,도곡중학교.강남세브란스병원,672,2674,1380,1377,1557,655,127.046842,37.49363877
2020,08,23472,도곡중학교.강남세브란스병원,597,2286,1193,1122,1244,588,127.046842,37.49363877
2020,09,23472,도곡중학교.강남세브란스병원,617,2290,1283,1105,1210,557,127.046842,37.49363877
2020,10,23472,도곡중학교.강남세브란스병원,628,2433,1409,1318,1320,645,127.046842,37.49363877
2020,11,23472,도곡중학교.강남세브란스병원,659,2359,1419,1294,1287,700,127.046842,37.49363877
2020,12,23472,도곡중학교.강남세브란스병원,650,2241,1204,1019,1061,538,127.046842,37.49363877
2020,01,23473,강남경찰서.강남운전면허시험장,162,6936,1411,1837,3628,1146,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,349,1354,1388,1768,3441,1110,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,144,396,456,720,1752,545,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,187,727,614,829,2027,842,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,79,0,0,0,0,0,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,37,0,0,0,0,0,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,338,1410,754,1243,2461,785,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,180,650,453,714,1665,459,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,1,590,335,398,449,184,127.0659851,37.50955991
2020,01,23473,강남경찰서.강남운전면허시험장,210,585,608,1003,1604,610,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,117,6341,1343,1467,2910,1048,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,257,1260,1175,1454,3482,912,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,160,448,376,558,1573,477,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,128,625,539,814,1900,796,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,81,0,0,0,0,0,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,52,0,0,0,0,0,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,264,1380,687,1084,2366,660,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,162,603,443,643,1552,441,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,0,592,279,342,466,219,127.0659851,37.50955991
2020,02,23473,강남경찰서.강남운전면허시험장,173,524,545,840,1475,551,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,108,5906,1238,1366,2340,851,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,203,942,993,1384,3050,766,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,169,256,275,425,1428,440,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,123,488,482,748,1713,562,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,67,0,0,0,0,0,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,68,0,0,0,0,0,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,205,1064,519,832,1962,499,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,121,501,345,518,1492,433,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,0,478,264,309,379,180,127.0659851,37.50955991
2020,03,23473,강남경찰서.강남운전면허시험장,167,452,500,750,1313,434,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,223,5631,1080,1376,2743,823,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,313,947,1006,1398,2800,744,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,163,286,325,472,1526,370,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,183,452,454,650,1655,598,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,55,0,0,0,0,0,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,71,0,0,0,0,0,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,222,1133,550,887,1964,478,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,259,475,373,535,1398,394,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,0,456,238,311,450,173,127.0659851,37.50955991
2020,04,23473,강남경찰서.강남운전면허시험장,252,490,463,748,1352,444,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,233,5379,1248,1483,2630,931,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,351,1076,1144,1494,3162,876,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,188,374,395,571,1529,428,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,235,539,554,761,1611,661,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,73,0,0,0,0,0,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,48,0,0,0,0,0,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,300,1191,650,922,2074,587,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,211,504,419,661,1395,453,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,0,426,319,312,435,141,127.0659851,37.50955991
2020,05,23473,강남경찰서.강남운전면허시험장,235,509,521,758,1380,478,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,252,6832,1270,1515,2994,982,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,361,1260,1247,1645,3557,933,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,182,447,396,611,1768,435,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,214,676,561,817,1830,772,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,89,0,0,0,0,0,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,35,0,0,0,0,0,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,309,1524,680,995,2554,714,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,230,569,393,720,1681,481,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,0,523,277,371,435,145,127.0659851,37.50955991
2020,06,23473,강남경찰서.강남운전면허시험장,222,628,623,881,1608,559,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,263,7199,1448,1578,3092,1068,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,443,1324,1265,1807,3576,1023,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,212,409,499,710,1844,513,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,252,700,623,794,1955,866,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,60,0,0,0,0,0,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,44,0,0,0,0,0,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,336,1673,713,1071,2602,729,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,278,611,473,758,1652,521,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,1,605,283,345,469,195,127.0659851,37.50955991
2020,07,23473,강남경찰서.강남운전면허시험장,271,603,632,938,1741,553,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,153,5834,1217,1398,2604,878,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,302,1124,1061,1375,2966,790,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,185,366,375,598,1495,389,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,190,557,604,689,1813,706,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,52,0,0,0,0,0,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,37,0,0,0,0,0,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,283,1295,606,838,2005,524,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,235,529,457,600,1512,438,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,0,511,247,301,418,115,127.0659851,37.50955991
2020,08,23473,강남경찰서.강남운전면허시험장,225,493,510,861,1427,451,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,116,5525,1175,1261,2294,788,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,222,1014,957,1305,2471,630,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,150,335,373,531,1329,311,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,131,600,468,667,1550,597,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,42,0,0,0,0,0,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,28,0,0,0,0,0,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,187,1224,667,911,1883,483,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,116,514,455,569,1377,370,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,0,373,240,290,350,145,127.0659851,37.50955991
2020,09,23473,강남경찰서.강남운전면허시험장,140,481,546,715,1210,354,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,210,6201,1289,1374,2540,901,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,332,1146,1116,1402,2813,833,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,189,349,383,512,1410,423,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,239,612,495,670,1704,737,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,36,0,0,0,0,0,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,50,0,0,0,0,0,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,319,1439,645,945,2013,616,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,207,522,469,674,1531,473,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,0,456,234,278,394,134,127.0659851,37.50955991
2020,10,23473,강남경찰서.강남운전면허시험장,229,497,579,881,1348,507,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,145,6490,1394,1459,2580,854,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,340,1232,1243,1488,3069,823,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,155,390,381,582,1487,445,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,174,583,492,687,1787,741,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,45,0,0,0,0,0,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,26,0,0,0,0,0,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,275,1608,678,1047,2045,595,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,167,511,425,664,1566,512,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,0,485,260,337,379,175,127.0659851,37.50955991
2020,11,23473,강남경찰서.강남운전면허시험장,215,563,630,937,1488,518,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,45,5130,1111,1297,2057,629,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,83,1010,995,1319,2318,595,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,85,270,367,464,1055,227,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,56,473,467,588,1279,481,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,25,0,0,0,0,0,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,15,0,0,0,0,0,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,76,1112,625,749,1406,401,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,89,449,407,550,1122,282,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,0,395,266,267,303,123,127.0659851,37.50955991
2020,12,23473,강남경찰서.강남운전면허시험장,52,452,455,724,1045,319,127.0659851,37.50955991
2020,01,23474,수도공고앞,26,542,312,434,335,96,127.0619213,37.4872485
2020,02,23474,수도공고앞,43,457,298,412,303,67,127.0619213,37.4872485
2020,03,23474,수도공고앞,21,318,226,217,224,75,127.0619213,37.4872485
2020,04,23474,수도공고앞,24,364,240,302,290,47,127.0619213,37.4872485
2020,05,23474,수도공고앞,41,371,269,344,307,70,127.0619213,37.4872485
2020,06,23474,수도공고앞,32,398,359,429,399,76,127.0619213,37.4872485
2020,07,23474,수도공고앞,45,458,361,443,467,95,127.0619213,37.4872485
2020,08,23474,수도공고앞,46,419,308,404,367,83,127.0619213,37.4872485
2020,09,23474,수도공고앞,38,331,280,380,312,62,127.0619213,37.4872485
2020,10,23474,수도공고앞,34,423,302,437,325,66,127.0619213,37.4872485
2020,11,23474,수도공고앞,26,463,270,481,340,75,127.0619213,37.4872485
2020,12,23474,수도공고앞,22,304,234,295,179,41,127.0619213,37.4872485
2020,01,23475,개포4단지5단지,0,55,117,229,373,277,127.0689231,37.48654517
2020,02,23475,개포4단지5단지,0,78,119,184,338,226,127.0689231,37.48654517
2020,03,23475,개포4단지5단지,0,56,86,98,264,127,127.0689231,37.48654517
2020,04,23475,개포4단지5단지,0,67,86,78,277,145,127.0689231,37.48654517
2020,05,23475,개포4단지5단지,0,65,96,145,290,186,127.0689231,37.48654517
2020,06,23475,개포4단지5단지,0,92,108,156,341,194,127.0689231,37.48654517
2020,07,23475,개포4단지5단지,0,108,115,164,371,226,127.0689231,37.48654517
2020,08,23475,개포4단지5단지,0,85,144,151,323,183,127.0689231,37.48654517
2020,09,23475,개포4단지5단지,0,79,101,115,275,135,127.0689231,37.48654517
2020,10,23475,개포4단지5단지,0,81,121,147,313,177,127.0689231,37.48654517
2020,11,23475,개포4단지5단지,0,75,109,134,391,231,127.0689231,37.48654517
2020,12,23475,개포4단지5단지,0,87,89,137,269,77,127.0689231,37.48654517
2020,01,23476,개포4단지6단지,0,89,88,109,227,158,127.0722395,37.48691074
2020,02,23476,개포4단지6단지,0,91,84,94,191,101,127.0722395,37.48691074
2020,03,23476,개포4단지6단지,0,81,67,56,119,82,127.0722395,37.48691074
2020,04,23476,개포4단지6단지,0,71,58,66,117,76,127.0722395,37.48691074
2020,05,23476,개포4단지6단지,0,66,43,76,136,89,127.0722395,37.48691074
2020,06,23476,개포4단지6단지,0,108,69,81,131,128,127.0722395,37.48691074
2020,07,23476,개포4단지6단지,0,124,65,84,182,122,127.0722395,37.48691074
2020,08,23476,개포4단지6단지,0,87,62,96,146,110,127.0722395,37.48691074
2020,09,23476,개포4단지6단지,0,91,41,81,129,79,127.0722395,37.48691074
2020,10,23476,개포4단지6단지,0,93,58,90,142,113,127.0722395,37.48691074
2020,11,23476,개포4단지6단지,0,99,56,96,121,115,127.0722395,37.48691074
2020,12,23476,개포4단지6단지,0,81,49,78,119,39,127.0722395,37.48691074
2020,01,23477,개포4단지7단지,0,52,99,180,292,225,127.0733931,37.48790816
2020,02,23477,개포4단지7단지,0,57,103,148,255,134,127.0733931,37.48790816
2020,03,23477,개포4단지7단지,0,33,68,111,142,100,127.0733931,37.48790816
2020,04,23477,개포4단지7단지,0,48,86,81,168,103,127.0733931,37.48790816
2020,05,23477,개포4단지7단지,0,52,88,152,200,135,127.0733931,37.48790816
2020,06,23477,개포4단지7단지,0,70,60,154,186,176,127.0733931,37.48790816
2020,07,23477,개포4단지7단지,0,49,67,139,193,163,127.0733931,37.48790816
2020,08,23477,개포4단지7단지,0,35,68,118,206,151,127.0733931,37.48790816
2020,09,23477,개포4단지7단지,0,40,55,99,176,99,127.0733931,37.48790816
2020,10,23477,개포4단지7단지,0,79,49,134,218,129,127.0733931,37.48790816
2020,11,23477,개포4단지7단지,0,67,61,105,244,144,127.0733931,37.48790816
2020,12,23477,개포4단지7단지,0,66,68,114,138,59,127.0733931,37.48790816
2020,01,23479,개포동역,33,175,223,336,654,352,127.0654251,37.48894592
2020,02,23479,개포동역,43,157,197,247,558,322,127.0654251,37.48894592
2020,03,23479,개포동역,28,131,144,196,437,211,127.0654251,37.48894592
2020,04,23479,개포동역,21,161,149,237,418,223,127.0654251,37.48894592
2020,05,23479,개포동역,27,138,150,246,521,286,127.0654251,37.48894592
2020,06,23479,개포동역,46,194,197,207,546,309,127.0654251,37.48894592
2020,07,23479,개포동역,56,238,192,316,629,365,127.0654251,37.48894592
2020,08,23479,개포동역,35,160,173,260,521,285,127.0654251,37.48894592
2020,09,23479,개포동역,33,178,175,184,476,241,127.0654251,37.48894592
2020,10,23479,개포동역,39,207,204,282,570,275,127.0654251,37.48894592
2020,11,23479,개포동역,49,213,182,291,510,311,127.0654251,37.48894592
2020,12,23479,개포동역,10,153,139,215,385,162,127.0654251,37.48894592
2020,01,23480,세곡푸르지오,0,821,563,702,1431,551,127.0936549,37.4674634
2020,01,23480,세곡푸르지오,15,675,399,535,989,636,127.0936549,37.4674634
2020,01,23480,세곡푸르지오,112,910,420,693,1524,989,127.0936549,37.4674634
2020,01,23480,세곡푸르지오,225,1438,740,959,1139,545,127.0936549,37.4674634
2020,02,23480,세곡푸르지오,0,760,556,660,1199,443,127.0936549,37.4674634
2020,02,23480,세곡푸르지오,17,528,341,490,952,565,127.0936549,37.4674634
2020,02,23480,세곡푸르지오,84,833,361,558,1308,722,127.0936549,37.4674634
2020,02,23480,세곡푸르지오,264,1456,700,789,1244,533,127.0936549,37.4674634
2020,03,23480,세곡푸르지오,0,557,292,399,1025,280,127.0936549,37.4674634
2020,03,23480,세곡푸르지오,22,441,232,365,822,316,127.0936549,37.4674634
2020,03,23480,세곡푸르지오,81,845,236,480,1181,576,127.0936549,37.4674634
2020,03,23480,세곡푸르지오,302,1307,481,593,973,457,127.0936549,37.4674634
2020,04,23480,세곡푸르지오,0,564,280,430,998,319,127.0936549,37.4674634
